country,socialNbFollowers,socialNbFollows,productsListed,productsSold,productsPassRate,productsWished,productsBought,gender,hasAnyApp,hasAndroidApp,hasIosApp,hasProfilePicture,seniority,sellerRating,totalProductsSold,daysSinceLastLogin,socialProductsLiked
United_Kingdom,11,8,8.0,0,0.0,3,0,F,True,False,True,True,3200,0.0,0.0,18,78.0
United_Kingdom,10,8,10.0,0,0.0,4,1,F,True,False,True,True,2858,0.0,1.0,21,8.0
Germany,11,8,1.0,0,0.0,0,0,M,True,True,False,True,3198,0.0,0.0,26,18.0
United_States,10,8,5.0,0,0.0,0,0,M,False,False,False,True,3199,1.0,0.0,23,162.0
Germany,10,8,1.0,0,0.0,0,0,M,True,False,True,True,2859,0.0,0.0,19,19.0
Germany,10,8,1.0,0,0.0,4,2,F,False,False,False,True,3205,0.0,0.0,23,21.0
United_States,10,8,4.0,0,0.0,6,0,M,True,False,True,True,2853,0.0,0.0,17,70.0
United_Kingdom,10,11,4.0,0,0.0,2,1,F,True,False,True,True,2854,0.0,1.0,20,19.0
France,11,9,36.0,0,0.0,5,0,F,False,False,False,True,2853,0.0,0.0,16,118.0
United_Kingdom,10,8,6.0,0,0.0,15,0,F,False,False,False,True,3200,1.0,0.0,22,10.0
United_Kingdom,10,8,7.0,0,0.0,1,0,F,True,True,False,True,3195,0.0,0.0,24,11.0
France,13,8,35.0,0,0.0,66,0,F,True,True,False,True,3198,0.0,0.0,17,115.0
United_Kingdom,10,15,6.0,0,0.0,6,2,M,False,False,False,True,3195,0.0,0.0,20,11.0
Germany,12,8,2.0,0,0.0,6,5,F,True,False,True,True,3197,0.0,0.0,29,28.0
Italy,13,8,28.0,5,100.0,0,0,M,False,False,False,True,2857,100.0,4.0,53,27.0
France,10,8,41.0,0,0.0,1,0,M,True,False,True,True,3197,0.0,1.0,15,129.0
Germany,11,8,1.0,0,0.0,7,0,F,False,False,False,True,2858,0.0,0.0,27,22.0
Spain,16,12,16.0,0,0.0,226,12,F,True,False,True,False,3195,0.0,0.0,7,71.0
United_States,12,8,5.0,0,0.0,95,0,F,False,False,False,True,2852,1.0,0.0,21,70.0
United_States,10,8,4.0,0,0.0,0,3,F,False,False,False,True,3205,0.0,1.0,17,41.0
United_States,13,9,4.0,1,0.0,1,0,M,False,False,False,True,3204,0.0,0.0,15,36.0
France,10,10,46.0,0,0.0,5,0,F,True,True,False,True,3205,0.0,1.0,14,126.0
Germany,10,8,0.0,0,0.0,0,0,M,True,False,True,True,2855,1.0,0.0,29,24.0
France,12,8,42.0,0,0.0,18,0,F,False,False,False,True,2857,0.0,0.0,16,104.0
United_States,61,8,4.0,63,98.0,3,0,M,False,False,False,True,3204,99.0,64.0,15,80.0
Germany,13,8,2.0,0,0.0,75,17,M,False,False,False,True,2857,0.0,0.0,29,21.0
United_States,10,8,5.0,0,0.0,3,0,F,True,False,True,True,3201,0.0,0.0,5,63.0
United_States,10,8,4.0,0,0.0,0,0,F,False,False,False,True,3197,-9.0,0.0,98,74.0
Spain,10,8,12.0,0,0.0,4,0,M,True,False,True,True,3204,1.0,0.0,4,68.0
Spain,24,8,10.0,0,0.0,23,0,F,True,True,False,True,2854,0.0,0.0,0,71.0
United_States,10,8,4.0,0,0.0,0,1,F,True,False,True,True,3200,0.0,0.0,39,70.0
United_States,11,13,4.0,0,0.0,4,2,F,False,False,False,True,2855,1.0,0.0,24,65.0
Spain,10,8,13.0,0,0.0,37,0,F,False,False,False,True,3198,0.0,0.0,3,61.0
Italy,25,9,25.0,0,0.0,0,0,M,True,False,True,True,3205,0.0,0.0,60,67.0
France,10,11,42.0,0,0.0,1,0,F,False,False,False,True,2854,0.0,0.0,14,135.0
Spain,10,9,13.0,0,0.0,0,1,M,True,False,True,True,2859,0.0,0.0,4,67.0
Germany,13,8,2.0,0,0.0,7,4,M,True,False,True,True,2857,0.0,0.0,31,29.0
United_Kingdom,10,8,6.0,0,0.0,0,0,M,True,False,True,True,2857,1.0,0.0,9,11.0
France,11,8,36.0,0,0.0,0,0,F,True,False,True,True,3197,1.0,0.0,14,123.0
France,11,8,34.0,0,0.0,2,0,F,True,False,True,True,2857,1.0,0.0,13,114.0
France,20,9,41.0,7,85.0,1,4,F,True,False,True,True,3204,84.0,7.0,11,130.0
Spain,10,9,13.0,0,0.0,7,0,F,True,False,True,True,2854,0.0,0.0,0,89.0
France,13,8,36.0,3,0.0,0,0,M,True,False,True,False,3195,0.0,3.0,14,95.0
France,10,10,37.0,0,0.0,2,2,M,True,False,True,True,2858,0.0,1.0,15,158.0
France,10,8,36.0,0,0.0,22,1,F,False,False,False,True,3201,1.0,0.0,15,110.0
France,20,10,37.0,13,76.0,0,5,M,False,False,False,False,3204,77.0,14.0,13,101.0
France,11,8,44.0,0,0.0,3,0,F,False,False,False,True,2857,0.0,0.0,13,141.0
France,10,8,38.0,0,0.0,6,1,M,False,False,False,True,3197,0.0,1.0,12,119.0
France,11,8,37.0,0,0.0,0,0,F,False,False,False,True,3197,0.0,2.0,14,81.0
United_Kingdom,11,8,11.0,0,0.0,32,1,F,False,False,False,True,2857,0.0,1.0,20,9.0
United_States,13,8,5.0,0,0.0,23,0,F,True,False,True,True,3205,0.0,0.0,11,60.0
Italy,10,8,27.0,0,0.0,1,0,F,False,False,False,True,3199,0.0,0.0,55,63.0
Italy,39,8,30.0,19,100.0,0,0,F,True,False,True,True,2852,100.0,19.0,57,70.0
France,10,8,37.0,0,0.0,0,3,F,True,False,True,True,3203,1.0,1.0,14,157.0
France,13,10,38.0,0,0.0,0,0,F,True,False,True,True,2854,0.0,0.0,12,148.0
Italy,10,8,24.0,0,0.0,0,0,F,False,False,False,True,2854,0.0,0.0,67,93.0
United_Kingdom,10,8,10.0,0,0.0,0,0,F,False,False,False,True,3197,0.0,1.0,9,8.0
United_Kingdom,10,8,6.0,0,0.0,8,0,F,False,False,False,True,3196,1.0,0.0,16,7.0
United_States,10,8,5.0,0,0.0,0,0,F,True,True,False,True,3205,0.0,0.0,13,67.0
United_States,10,8,4.0,0,0.0,3,0,M,False,False,False,True,3203,0.0,0.0,33,76.0
Italy,20,8,27.0,6,100.0,0,0,F,True,False,True,True,3197,100.0,7.0,97,77.0
France,10,8,35.0,0,0.0,1,0,M,False,False,False,True,2855,0.0,0.0,14,88.0
Italy,10,9,27.0,0,0.0,0,1,M,False,False,False,True,3199,1.0,1.0,77,53.0
United_States,11,8,4.0,0,0.0,0,0,M,True,False,True,True,3198,0.0,0.0,16,65.0
Germany,10,8,1.0,0,0.0,0,0,F,True,False,True,True,2853,0.0,0.0,34,28.0
France,11,8,37.0,0,0.0,0,0,M,True,False,True,True,2859,1.0,0.0,8,96.0
United_Kingdom,19,8,8.0,0,0.0,0,0,M,True,False,True,False,3201,1.0,0.0,29,14.0
Spain,10,8,12.0,0,0.0,0,0,F,True,False,True,True,3196,0.0,0.0,4,58.0
United_States,10,8,4.0,0,0.0,0,0,M,False,False,False,True,3202,0.0,0.0,97,69.0
Spain,10,9,14.0,0,0.0,2,0,M,True,False,True,True,3196,0.0,0.0,5,67.0
France,10,8,38.0,0,0.0,0,0,F,True,False,True,True,2858,0.0,0.0,14,121.0
Italy,10,8,28.0,0,0.0,4,0,F,False,False,False,True,3195,0.0,0.0,67,98.0
United_States,11,9,4.0,0,0.0,0,0,M,False,False,False,True,3198,1.0,1.0,40,73.0
Italy,17,9,27.0,7,100.0,24,4,F,True,True,False,True,3197,100.0,8.0,55,91.0
France,11,8,37.0,0,0.0,0,0,M,True,False,True,True,2854,0.0,0.0,12,129.0
Spain,10,8,13.0,0,0.0,2,0,F,False,False,False,True,3200,0.0,1.0,3,77.0
Germany,10,8,1.0,0,0.0,0,0,M,True,False,True,True,3201,0.0,1.0,39,24.0
Italy,10,8,26.0,0,0.0,3,0,M,True,False,True,True,2858,0.0,0.0,27,52.0
Germany,10,8,1.0,0,0.0,2,0,F,True,False,True,True,3201,1.0,0.0,23,24.0
France,12,10,41.0,0,0.0,5,1,F,True,False,True,False,2858,1.0,1.0,15,133.0
United_Kingdom,10,8,9.0,0,0.0,3,0,M,True,True,False,True,2859,1.0,0.0,16,9.0
United_States,11,8,4.0,0,0.0,0,0,F,True,False,True,True,2858,0.0,0.0,88,63.0
France,10,12,40.0,0,0.0,0,0,F,True,True,False,True,2856,0.0,0.0,14,51.0
France,10,8,38.0,0,0.0,0,0,M,True,False,True,True,3200,0.0,1.0,10,124.0
United_Kingdom,10,9,8.0,0,0.0,6,0,M,True,False,True,True,2856,0.0,1.0,9,64.0
Spain,10,8,13.0,0,0.0,18,1,F,True,False,True,True,2859,0.0,1.0,2,65.0
Italy,13,8,26.0,6,100.0,0,0,M,True,False,True,True,2859,100.0,7.0,82,106.0
France,10,8,39.0,0,0.0,0,0,M,False,False,False,True,2856,0.0,0.0,13,125.0
United_Kingdom,10,8,4.0,0,0.0,1,0,F,True,False,True,True,2854,1.0,1.0,19,11.0
United_Kingdom,21,11,12.0,0,0.0,476,30,F,True,False,True,True,3203,0.0,0.0,21,11.0
France,11,9,33.0,0,0.0,33,2,M,True,False,True,True,2857,0.0,0.0,16,125.0
France,14,9,34.0,0,0.0,3,1,F,True,True,False,True,3204,1.0,0.0,16,91.0
United_States,10,8,4.0,0,0.0,0,0,F,True,False,True,True,3204,0.0,1.0,27,21.0
France,10,8,40.0,0,0.0,0,0,F,True,False,True,True,2857,0.0,0.0,16,93.0
Germany,12,9,1.0,0,0.0,4,4,M,False,False,False,True,3205,0.0,0.0,26,21.0
Spain,10,8,16.0,0,0.0,0,0,M,True,False,True,True,3205,0.0,0.0,2,70.0
United_States,10,8,4.0,0,0.0,7,0,F,False,False,False,True,3202,0.0,1.0,32,50.0
United_States,10,8,5.0,0,0.0,0,0,F,False,False,False,True,3205,0.0,0.0,14,57.0
United_States,10,8,5.0,0,0.0,5,0,F,False,False,False,True,2853,1.0,0.0,4,49.0
Spain,10,8,15.0,0,0.0,3,3,M,True,True,False,True,2853,0.0,0.0,99,81.0
United_States,38,8,4.0,6,0.0,0,0,M,True,False,True,False,3205,0.0,6.0,6,68.0
Italy,37,8,28.0,9,100.0,0,0,M,True,False,True,False,3203,100.0,9.0,67,85.0
Germany,11,8,2.0,2,0.0,13,0,F,True,False,True,True,3203,0.0,1.0,33,22.0
United_States,13,8,4.0,0,0.0,3,1,F,False,False,False,True,3195,0.0,0.0,91,46.0
United_States,10,8,3.0,0,0.0,0,0,F,False,False,False,True,3200,1.0,0.0,15,54.0
Germany,11,10,1.0,0,0.0,7,1,M,False,False,False,True,2856,0.0,0.0,25,22.0
France,18,22,38.0,0,0.0,1,3,M,True,False,True,True,2857,0.0,0.0,12,98.0
Germany,12,8,2.0,0,0.0,4,4,M,False,False,False,True,3200,1.0,0.0,38,24.0
United_States,10,8,4.0,0,0.0,6,0,M,False,False,False,True,3205,0.0,0.0,30,86.0
Italy,10,8,28.0,0,0.0,4,0,M,True,True,False,True,3202,0.0,0.0,62,73.0
Germany,10,8,0.0,0,0.0,0,0,M,True,False,True,True,3201,0.0,0.0,36,21.0
United_States,10,8,4.0,0,0.0,0,0,M,False,False,False,True,3205,0.0,1.0,18,78.0
Germany,12,8,1.0,0,0.0,0,7,F,False,False,False,True,3202,0.0,0.0,24,26.0
United_States,10,8,5.0,0,0.0,22,0,M,False,False,False,True,2856,1.0,0.0,12,73.0
France,14,8,44.0,2,0.0,46,0,F,False,False,False,True,3197,0.0,1.0,14,124.0
United_States,12,8,5.0,0,0.0,0,4,F,False,False,False,True,2853,0.0,0.0,10,59.0
Italy,10,8,25.0,0,0.0,0,0,F,True,False,True,True,2853,0.0,0.0,71,75.0
United_States,13,8,3.0,0,0.0,30,0,M,True,False,True,True,3198,0.0,1.0,99,75.0
United_Kingdom,12,8,5.0,0,0.0,41,16,M,False,False,False,True,3200,0.0,0.0,13,7.0
United_States,10,8,3.0,0,0.0,4,0,M,True,False,True,True,3201,0.0,1.0,98,84.0
United_States,10,8,4.0,0,0.0,2,0,F,False,False,False,True,2852,1.0,0.0,5,52.0
United_States,10,8,4.0,0,0.0,0,5,F,False,False,False,True,3200,0.0,0.0,7,66.0
Germany,12,8,1.0,0,0.0,6,1,M,True,True,False,True,3205,0.0,0.0,27,22.0
Germany,10,8,2.0,0,0.0,0,0,F,True,False,True,True,2854,1.0,0.0,28,25.0
United_States,12,9,4.0,0,0.0,6,0,F,True,False,True,True,3198,0.0,0.0,21,69.0
United_Kingdom,10,8,9.0,0,0.0,4,0,F,True,False,True,True,3197,0.0,1.0,33,2.0
Germany,10,8,1.0,0,0.0,0,0,M,True,False,True,True,2853,0.0,0.0,36,86.0
United_States,11,8,4.0,0,0.0,2,3,M,True,False,True,True,3195,0.0,0.0,17,69.0
United_Kingdom,11,9,9.0,0,0.0,7,4,M,False,False,False,True,3195,0.0,1.0,17,7.0
Italy,10,8,27.0,0,0.0,0,0,M,True,False,True,True,2857,0.0,0.0,74,78.0
United_States,11,8,4.0,0,0.0,1,3,M,False,False,False,True,2852,0.0,0.0,23,49.0
United_States,10,8,4.0,0,0.0,4,1,M,True,False,True,True,2854,0.0,0.0,23,46.0
Germany,11,8,1.0,0,0.0,3,0,F,False,False,False,True,2857,0.0,1.0,25,24.0
Germany,10,8,1.0,0,0.0,2,0,F,False,False,False,True,3201,105.0,0.0,23,20.0
Germany,10,8,1.0,0,0.0,6,1,F,True,True,False,True,3201,0.0,0.0,29,19.0
Italy,15,8,25.0,16,100.0,0,0,M,True,False,True,True,2853,-2.0,16.0,53,64.0
Germany,11,8,1.0,0,0.0,0,1,M,True,False,True,True,3198,0.0,0.0,28,24.0
United_States,18,45,4.0,0,0.0,38,0,M,False,False,False,True,3197,0.0,0.0,12,52.0
United_States,10,8,4.0,0,0.0,0,0,F,False,False,False,True,3204,0.0,0.0,13,66.0
France,10,8,38.0,0,0.0,8,0,F,True,False,True,True,3199,0.0,0.0,12,115.0
France,11,8,45.0,0,0.0,0,1,M,True,False,True,False,2854,0.0,1.0,11,86.0
United_States,10,10,5.0,0,0.0,1,0,M,False,False,False,True,2857,0.0,0.0,11,63.0
France,10,9,40.0,0,0.0,7,2,F,True,True,False,True,2853,0.0,0.0,14,96.0
United_States,10,8,4.0,0,0.0,0,0,F,True,False,True,True,3200,0.0,0.0,10,58.0
Italy,10,8,26.0,0,0.0,0,0,F,True,False,True,True,3200,0.0,0.0,58,55.0
France,16,9,42.0,8,86.0,3,0,F,True,True,False,False,3198,86.0,8.0,12,126.0
United_States,10,8,4.0,0,0.0,4,0,F,False,False,False,True,3198,0.0,0.0,17,70.0
Italy,10,9,26.0,0,0.0,4,0,M,True,False,True,True,2856,0.0,0.0,73,66.0
Germany,11,8,1.0,0,0.0,3,0,M,True,False,True,False,3195,0.0,0.0,35,26.0
Germany,10,11,2.0,0,0.0,0,0,M,False,False,False,True,2855,0.0,0.0,35,18.0
Italy,13,17,33.0,0,0.0,1,0,M,True,False,True,True,3203,1.0,0.0,51,60.0
Italy,10,9,29.0,0,0.0,20,2,F,True,False,True,True,3199,1.0,0.0,73,76.0
Italy,11,8,32.0,0,0.0,1,0,M,True,True,True,False,2859,0.0,0.0,1,42.0
France,10,8,39.0,0,0.0,5,0,M,False,False,False,True,2859,0.0,0.0,12,148.0
France,10,9,41.0,0,0.0,5,0,M,False,False,False,True,2854,0.0,0.0,14,122.0
United_Kingdom,11,8,10.0,0,0.0,0,0,F,True,False,True,True,3200,0.0,0.0,20,9.0
United_Kingdom,10,8,6.0,0,0.0,0,0,M,False,False,False,True,2853,0.0,0.0,15,15.0
France,10,8,38.0,0,0.0,0,0,M,True,False,True,True,2853,0.0,0.0,17,62.0
United_States,10,10,4.0,0,0.0,6,0,F,False,False,False,True,3195,0.0,0.0,26,51.0
Germany,11,8,1.0,0,0.0,0,6,F,True,False,True,True,3205,0.0,0.0,26,20.0
Spain,10,8,21.0,0,0.0,0,0,F,False,False,False,True,3197,0.0,0.0,1,77.0
United_Kingdom,10,8,9.0,0,0.0,0,0,F,False,False,False,True,2855,0.0,1.0,24,7.0
Germany,10,8,1.0,0,0.0,0,0,F,True,False,True,True,2852,0.0,0.0,40,20.0
Italy,10,8,26.0,0,0.0,0,0,F,False,False,False,True,3197,0.0,0.0,81,60.0
France,10,8,36.0,0,0.0,0,0,F,False,False,False,True,3200,1.0,0.0,14,127.0
United_States,10,8,4.0,0,0.0,0,0,F,True,False,True,True,3205,1.0,1.0,38,58.0
Spain,11,9,13.0,0,0.0,3,8,M,True,False,True,True,3195,0.0,1.0,98,75.0
France,10,8,38.0,0,0.0,0,0,F,False,False,False,True,2855,0.0,0.0,13,101.0
United_Kingdom,12,9,6.0,0,0.0,11,1,F,True,False,True,True,2858,0.0,1.0,21,18.0
Spain,18,12,10.0,0,0.0,9,0,M,True,False,True,True,3202,0.0,0.0,5,64.0
United_States,10,8,4.0,0,0.0,0,0,F,True,True,False,True,3200,0.0,0.0,23,44.0
United_States,11,11,4.0,0,0.0,14,44,F,False,False,False,True,2857,0.0,0.0,20,64.0
Germany,10,8,1.0,0,0.0,4,0,M,False,False,False,True,2855,1.0,0.0,33,168.0
Italy,51,8,30.0,15,31.0,0,0,M,True,False,True,True,3202,31.0,15.0,73,113.0
Italy,12,9,27.0,0,0.0,24,0,F,True,True,False,True,2852,0.0,1.0,48,81.0
Germany,10,8,2.0,0,0.0,6,0,M,False,False,False,True,3198,0.0,0.0,25,25.0
France,10,8,43.0,0,0.0,0,0,F,True,False,True,True,2854,0.0,1.0,12,107.0
United_States,11,8,4.0,0,0.0,0,0,F,False,False,False,True,3195,1.0,0.0,14,62.0
France,10,8,43.0,0,0.0,1,0,M,True,False,True,True,3196,0.0,0.0,15,126.0
France,10,8,34.0,0,0.0,0,3,F,False,False,False,True,3196,1.0,0.0,15,103.0
France,12,11,37.0,2,100.0,10,0,F,False,False,False,False,3205,100.0,2.0,14,73.0
France,14,8,38.0,4,100.0,0,0,F,False,False,False,True,2854,100.0,5.0,15,142.0
France,12,8,35.0,2,0.0,0,0,F,True,False,True,True,3196,0.0,3.0,16,93.0
France,10,8,35.0,0,0.0,0,0,F,False,False,False,True,3199,1.0,0.0,12,120.0
Spain,10,8,14.0,0,0.0,1,0,M,True,False,True,True,3200,105.0,0.0,4,71.0
Germany,13,11,2.0,0,0.0,91,7,M,True,False,True,True,2857,1.0,0.0,33,22.0
United_States,10,8,5.0,0,0.0,0,4,F,True,False,True,True,3198,0.0,1.0,21,83.0
Spain,10,8,14.0,0,0.0,1,0,M,True,False,True,True,3203,0.0,0.0,2,151.0
Italy,12,8,29.0,0,0.0,4,0,F,True,False,True,True,3202,0.0,0.0,91,91.0
France,10,8,39.0,0,0.0,0,1,M,False,False,False,True,3203,105.0,2.0,12,121.0
Germany,10,8,0.0,0,0.0,0,0,F,True,False,True,True,3202,0.0,1.0,28,19.0
France,10,8,36.0,0,0.0,3,0,M,True,True,False,True,3205,1.0,0.0,14,72.0
France,32,45,40.0,0,0.0,2,0,M,False,False,False,False,3197,1.0,1.0,17,124.0
France,12,8,34.0,2,0.0,0,0,M,False,False,False,False,3202,-9.0,2.0,12,126.0
France,10,8,33.0,0,0.0,0,0,M,True,False,True,True,3198,0.0,0.0,14,119.0
United_States,16,10,5.0,0,0.0,0,3,M,True,False,True,False,3197,0.0,2.0,16,52.0
United_Kingdom,11,9,8.0,0,0.0,6,1,F,True,True,False,True,3198,1.0,0.0,22,15.0
Germany,10,8,1.0,0,0.0,0,0,M,True,True,False,True,3199,0.0,0.0,31,20.0
Germany,10,8,1.0,0,0.0,0,0,M,True,False,True,True,3205,0.0,1.0,36,17.0
United_Kingdom,10,8,5.0,1,0.0,0,1,F,False,False,False,True,2855,0.0,2.0,6,8.0
France,10,8,39.0,0,0.0,6,0,F,True,False,True,True,3203,0.0,0.0,12,157.0
Germany,15,10,1.0,0,0.0,1,7,M,True,False,True,True,2858,0.0,1.0,32,25.0
United_Kingdom,11,8,4.0,0,0.0,3,0,F,False,False,False,True,2855,0.0,0.0,5,3.0
United_States,10,8,4.0,0,0.0,0,0,F,False,False,False,True,3197,1.0,0.0,18,59.0
France,10,9,35.0,0,0.0,2,0,M,True,False,True,True,2853,0.0,1.0,13,102.0
Italy,10,8,28.0,0,0.0,0,0,F,True,False,True,True,2859,1.0,0.0,67,69.0
United_States,10,8,4.0,0,0.0,3,0,F,True,False,True,True,2852,0.0,0.0,6,40.0
Germany,10,8,1.0,0,0.0,5,0,F,True,True,False,False,2855,0.0,0.0,32,25.0
United_Kingdom,10,8,8.0,0,0.0,1,1,F,False,False,False,True,3196,1.0,0.0,21,17.0
United_States,10,8,4.0,0,0.0,3,0,F,False,False,False,True,3199,1.0,0.0,7,42.0
France,11,8,48.0,0,0.0,0,0,M,True,True,False,True,2857,0.0,0.0,8,117.0
Germany,11,8,1.0,0,0.0,0,0,F,True,False,True,True,2857,0.0,0.0,39,22.0
Spain,10,9,25.0,0,0.0,22,0,M,True,False,True,False,3204,0.0,0.0,96,72.0
United_Kingdom,11,8,12.0,0,0.0,47,3,M,False,False,False,True,3199,0.0,1.0,28,7.0
Italy,13,10,27.0,3,0.0,0,0,F,True,False,True,True,2859,0.0,4.0,60,100.0
France,11,8,35.0,0,0.0,19,1,F,False,False,False,True,3195,1.0,0.0,12,92.0
United_States,10,8,4.0,0,0.0,20,0,F,False,False,False,True,3200,0.0,0.0,6,62.0
Italy,19,8,23.0,19,94.0,0,0,F,False,False,False,True,3197,94.0,19.0,69,76.0
United_States,10,8,4.0,0,0.0,0,0,M,True,False,True,True,3198,1.0,1.0,19,68.0
United_Kingdom,13,8,10.0,2,0.0,9,0,M,True,False,True,True,3199,1.0,1.0,4,13.0
Italy,11,8,27.0,0,0.0,19,0,F,True,True,False,True,3196,0.0,1.0,72,61.0
United_States,12,9,4.0,0,0.0,15,0,F,True,True,False,True,3202,0.0,0.0,22,46.0
United_States,17,9,4.0,1,0.0,1,1,F,True,False,True,False,3204,1.0,0.0,5,86.0
United_Kingdom,10,8,9.0,0,0.0,1,1,M,True,False,True,True,3197,0.0,0.0,19,15.0
United_States,10,9,4.0,0,0.0,3,0,M,True,False,True,True,2858,1.0,1.0,8,75.0
United_Kingdom,10,8,8.0,0,0.0,0,0,M,False,False,False,True,3202,0.0,0.0,25,16.0
United_Kingdom,10,8,8.0,0,0.0,8,0,F,False,False,False,True,3197,0.0,1.0,30,13.0
France,10,11,35.0,0,0.0,0,1,F,False,False,False,True,3197,0.0,0.0,12,97.0
Italy,38,13,29.0,11,66.0,0,0,F,False,False,False,False,3201,65.0,12.0,37,78.0
United_States,10,8,3.0,0,0.0,0,1,F,False,False,False,True,2855,0.0,1.0,11,49.0
Germany,10,8,1.0,0,0.0,3,0,F,True,False,True,True,2853,1.0,0.0,30,26.0
Italy,110,431,24.0,66,93.0,0,0,F,True,False,True,False,3202,93.0,65.0,68,67.0
Italy,10,8,25.0,0,0.0,0,0,M,False,False,False,True,3203,0.0,0.0,51,76.0
France,10,8,40.0,0,0.0,0,0,F,False,False,False,True,3205,0.0,0.0,14,77.0
United_States,18,8,5.0,1,0.0,0,0,F,True,False,True,False,2853,0.0,0.0,14,56.0
France,10,8,34.0,0,0.0,3,0,M,True,False,True,True,3200,1.0,1.0,11,103.0
Germany,10,8,2.0,0,0.0,0,0,F,True,False,True,True,2853,1.0,1.0,23,17.0
United_States,11,8,4.0,0,0.0,5,0,F,False,False,False,True,3205,0.0,0.0,9,70.0
United_States,10,8,5.0,0,0.0,7,0,F,True,False,True,True,2858,0.0,0.0,24,68.0
United_Kingdom,10,8,6.0,0,0.0,3,0,F,True,False,True,True,3203,0.0,0.0,21,11.0
United_Kingdom,10,8,9.0,0,0.0,4,0,M,False,False,False,True,2855,0.0,0.0,21,6.0
France,16,8,36.0,0,0.0,120,3,F,True,True,False,True,3195,1.0,1.0,14,129.0
United_Kingdom,10,8,6.0,0,0.0,0,0,M,False,False,False,True,2853,0.0,0.0,29,12.0
France,35,8,38.0,28,89.0,0,0,M,True,False,True,True,3200,89.0,28.0,12,137.0
Germany,10,8,1.0,0,0.0,1,1,M,True,False,True,True,2853,0.0,0.0,40,21.0
United_States,16,9,4.0,2,100.0,0,0,F,True,False,True,False,3198,100.0,2.0,4,75.0
France,14,9,42.0,2,100.0,0,1,F,True,False,True,False,3200,100.0,2.0,11,128.0
Spain,11,9,11.0,0,0.0,0,0,M,True,False,True,False,3198,0.0,0.0,2,150.0
United_States,10,8,4.0,0,0.0,0,0,F,True,False,True,True,2855,1.0,1.0,12,54.0
United_Kingdom,10,0,6.0,0,0.0,2,0,F,False,False,False,True,2857,0.0,0.0,24,30.0
United_States,10,12,5.0,0,0.0,0,1,F,False,False,False,True,3201,0.0,1.0,31,26.0
United_States,10,8,4.0,0,0.0,0,0,F,True,False,True,True,2859,0.0,0.0,14,80.0
France,24,8,39.0,31,93.0,2,0,F,False,False,False,True,2858,94.0,31.0,12,137.0
Spain,10,8,15.0,0,0.0,2,4,M,True,True,False,True,3203,1.0,0.0,9,81.0
Germany,11,8,1.0,0,0.0,0,0,F,False,False,False,True,3202,1.0,0.0,29,16.0
Italy,10,8,25.0,0,0.0,0,0,F,True,False,True,True,2859,0.0,0.0,54,66.0
United_States,10,8,4.0,0,0.0,0,6,M,False,False,False,True,3201,0.0,0.0,10,36.0
Germany,10,8,1.0,0,0.0,35,0,F,False,False,False,True,2859,0.0,0.0,26,24.0
Italy,18,9,34.0,24,87.0,0,0,M,True,False,True,False,2852,87.0,24.0,67,72.0
United_States,10,8,4.0,0,0.0,7,0,F,False,False,False,True,3202,0.0,0.0,21,58.0
United_Kingdom,11,8,8.0,0,0.0,0,0,F,False,False,False,True,2857,1.0,1.0,17,63.0
United_States,10,8,4.0,0,0.0,6,2,M,False,False,False,True,2854,0.0,0.0,4,53.0
Spain,11,8,7.0,0,0.0,1,1,F,True,False,True,True,3198,0.0,0.0,3,70.0
Italy,12,10,32.0,0,0.0,15,0,F,False,False,False,True,3200,0.0,0.0,99,71.0
France,11,10,41.0,0,0.0,0,0,F,False,False,False,True,3201,0.0,0.0,16,107.0
United_States,10,8,4.0,0,0.0,1,0,M,False,False,False,True,2853,1.0,0.0,17,119.0
United_States,10,8,4.0,0,0.0,0,0,F,True,False,True,True,2857,0.0,0.0,13,46.0
United_States,10,8,5.0,0,0.0,5,0,F,False,False,False,False,2856,0.0,0.0,19,55.0
France,10,8,38.0,0,0.0,1,0,M,True,True,False,False,3203,0.0,0.0,12,110.0
United_Kingdom,11,8,8.0,0,0.0,33,1,M,False,False,False,True,3204,1.0,1.0,17,18.0
United_States,10,9,5.0,0,0.0,0,2,M,False,False,False,True,2853,0.0,0.0,90,73.0
France,10,8,39.0,0,0.0,0,0,F,False,False,False,True,2854,0.0,0.0,11,88.0
France,12,8,41.0,0,0.0,3,5,F,False,False,False,True,3202,0.0,0.0,11,154.0
United_Kingdom,13,8,9.0,0,0.0,0,2,F,False,False,False,True,2854,0.0,1.0,16,9.0
United_States,10,8,4.0,0,0.0,5,0,F,False,False,False,True,3205,1.0,0.0,24,58.0
Germany,13,8,1.0,0,0.0,11,1,F,True,False,True,True,3198,0.0,0.0,37,21.0
United_States,10,8,4.0,0,0.0,11,0,F,False,False,False,True,2855,0.0,0.0,34,51.0
Germany,10,8,1.0,0,0.0,0,0,F,False,False,False,True,2853,0.0,1.0,19,23.0
France,10,8,41.0,0,0.0,0,0,M,False,False,False,False,3196,0.0,0.0,15,156.0
United_Kingdom,12,8,4.0,0,0.0,29,0,F,True,False,True,False,3205,0.0,0.0,19,5.0
United_States,10,8,5.0,0,0.0,4,0,M,False,False,False,True,2857,110.0,0.0,17,58.0
Germany,10,8,1.0,0,0.0,1,0,F,False,False,False,True,3203,1.0,0.0,37,22.0
