country,socialNbFollowers,socialNbFollows,socialProductsLiked,productsListed,productsSold,productsPassRate,productsWished,productsBought,gender,hasAnyApp,hasAndroidApp,hasIosApp,hasProfilePicture,daysSinceLastLogin,seniority,anom_x,anom_y,login_data,likes
United_Kingdom,11,11,35,8.0,0,0.0,10,1,F,True,False,True,True,14,3195,0.13589138880475882,0.06653379869172624,14,7.957838599919468
United_States,10,8,6,4.0,0,0.0,86,0,M,False,False,False,True,30,2858,0.0740875911186282,0.3,21,33.03151881072818
France,10,10,11,42.0,0,0.0,3,10,M,True,False,True,True,434,3200,0.3,0.7470535310342318,14,100.0
Germany,10,8,5,1.0,0,0.0,0,0,F,True,True,False,True,381,3205,0.3,0.2,27,21.376738461195096
France,11,8,1,39.0,3,33.0,0,0,F,False,False,False,True,84,3198,32.617945587136695,3.2059797828355583,15,106.70655473384134
United_Kingdom,11,8,6,6.0,0,0.0,1,0,F,True,True,False,True,443,2856,0.5181969548978472,0.22575276777462025,13,11.261902450177283
United_States,11,8,28,4.0,0,0.0,35,2,M,False,False,False,True,39,3203,0.1214504418636025,0.2,6,117.0
United_States,10,8,3,4.0,0,0.0,1,1,F,False,False,False,True,167,3197,0.1,0.1,28,65.47189756369919
France,10,8,33,46.0,0,0.0,0,0,M,True,True,False,True,709,3205,0.009872007466016923,0.3,13,124.6083122962206
Germany,11,8,36,1.0,0,0.0,3,2,M,False,False,False,False,28,3200,0.03236242240274708,0.2,25,21.503397170407595
Italy,10,8,4,26.0,0,0.0,4,0,F,True,False,True,True,577,3203,0.4041545391980881,0.2,59,75.32632385200456
France,13,10,6,38.0,0,0.0,0,3,M,True,True,True,True,578,2859,0.1,0.2,17,159.0
France,10,8,1,39.0,0,0.0,3,1,M,True,True,False,True,340,3205,1.1180916763795634,1.8257909313771847,13,168.0
United_States,10,8,3,4.0,0,0.0,0,0,M,True,False,True,True,210,3195,0.3558468528212648,1.1500879756123574,14,79.9542199364335
United_Kingdom,10,8,10,3.0,0,0.0,55,1,F,False,False,False,True,14,2858,0.049945373244391814,0.3,26,10.68311225093187
Germany,10,8,1,1.0,0,0.0,20,0,F,False,False,False,True,179,3203,0.3,0.1,39,158.0
Spain,14,8,1,17.0,0,0.0,5,2,F,False,False,False,True,576,2855,0.2,0.1,3,72.74728126798452
Spain,17,9,35,12.0,10,100.0,14,0,M,True,False,True,False,12,3203,99.85620538019306,9.439414980846939,1,71.63931158328971
Italy,13,9,1,28.0,0,0.0,4,0,M,False,False,False,True,566,2858,0.4841404981175091,0.10173016673489556,69,75.34238027069493
France,10,10,8,38.0,0,0.0,3,5,M,True,False,True,True,63,3195,0.0017543020958600151,0.2374559673299183,17,96.28196670008205
Spain,10,8,0,15.0,0,0.0,3,0,M,True,False,True,True,45,3195,0.1,1.1910330752800156,4,76.99195266691387
United_States,10,8,3,4.0,0,0.0,0,1,F,True,False,True,True,501,3201,0.3,0.02909605665138344,28,35.260515802559894
United_States,10,8,0,4.0,0,0.0,6,0,M,False,False,False,True,701,3198,0.8615319318565794,0.2,29,67.08054566479748
Italy,11,8,7,32.0,0,0.0,0,0,F,True,True,False,True,645,3201,0.5432744069778876,0.052246989521340964,55,83.54737310736985
France,11,8,5,43.0,0,0.0,1,1,M,True,False,True,True,11,3196,0.8513803403269136,0.3,11,150.63509402427945
France,11,8,7,40.0,0,0.0,0,0,M,True,True,False,True,673,3198,0.3,0.09464759246129592,14,133.8194667228912
Germany,10,9,0,2.0,0,0.0,4,0,F,True,True,False,True,262,2859,0.7467126209029671,0.1,33,20.420318017074663
Germany,10,9,49,1.0,0,0.0,5,1,M,True,False,True,True,11,2859,0.2,0.3757001484912064,31,22.824969290047186
United_Kingdom,10,8,3,7.0,0,0.0,3,0,M,True,False,True,True,191,3201,0.2940600429618005,0.4894631245733466,5,12.117658125138435
France,10,7,12,46.0,0,0.0,1,2,F,True,False,True,True,394,3201,0.2,0.29289213503523104,11,136.6788201458927
Germany,10,8,9,2.0,0,0.0,2,1,M,False,False,False,True,14,2859,0.1,0.04987816428536096,37,24.68791943737646
France,10,9,8,41.0,0,0.0,51,9,F,False,False,False,True,17,3199,0.3,0.10700875451528433,11,20.0
Germany,12,8,10,2.0,0,0.0,0,1,M,True,True,False,True,662,2852,1.0522507736954163,0.3,30,18.46515287511834
Germany,11,10,27,2.0,0,0.0,0,0,F,True,False,True,True,573,2857,0.2,0.2,15,19.582648336069536
Italy,10,8,86,32.0,0,0.0,111,0,M,True,False,True,True,239,3197,0.2,0.1,31,89.79561470567128
France,11,9,4,35.0,0,0.0,0,0,F,False,False,False,True,259,3198,0.2,0.2,12,111.12127994663135
United_Kingdom,10,8,66,3.0,0,0.0,5,1,F,True,True,True,True,127,2856,0.2,0.5286088941625247,13,15.87648745039806
Spain,10,10,11,17.0,0,0.0,44,3,F,False,False,False,True,260,2859,0.14731586608875244,0.2,98,67.97392089762643
Germany,10,8,14,1.0,0,0.0,0,0,F,False,False,False,True,74,3202,0.2,0.2288072902965877,48,22.23583865333926
United_States,11,9,2,4.0,0,0.0,16,0,F,True,False,True,True,267,3203,0.3664346489257564,0.07255127368572678,13,66.2354037262878
United_Kingdom,10,8,0,11.0,0,0.0,4,0,M,False,False,False,True,703,3203,0.3,0.2,6,9.54294488362363
France,10,8,10,36.0,0,0.0,0,0,M,True,False,True,True,61,3203,0.2608301158801213,0.2,15,61.90801476225088
United_States,14,8,52,5.0,0,0.0,0,1,F,True,False,True,True,22,3204,0.1078151787524431,1.0439182577846151,12,41.27972269693988
Germany,13,8,0,1.0,6,66.0,2,0,F,True,False,True,True,12,2856,66.18578781237957,5.581931032927468,27,21.71874723584507
United_States,13,0,18,4.0,0,0.0,1,0,F,True,False,True,False,664,3200,0.4100310157372556,0.2,14,40.527265594458825
United_States,10,8,0,4.0,0,0.0,8,0,F,False,False,False,True,702,3198,0.2,0.2,97,57.13070586170225
Italy,10,8,4,28.0,0,0.0,0,0,F,False,False,False,True,630,3203,0.1,0.2,68,64.0
Italy,65,8,2,26.0,50,100.0,0,0,M,False,False,False,False,11,3195,99.8,51.535664578288966,55,107.9053023462869
Italy,10,8,4,31.0,0,0.0,0,0,M,True,False,True,True,287,2854,0.43816971946016,0.044256833504711525,81,90.23569852947236
United_States,10,8,8,4.0,0,0.0,1,0,F,True,True,False,True,219,3200,0.7506607591947229,0.3,12,48.50600481741555
Germany,10,9,4,1.0,0,0.0,4,2,M,True,True,False,True,15,2853,0.3940893875379045,0.12095659149336865,23,24.211275923519647
Germany,10,8,3,1.0,0,0.0,0,0,M,True,False,True,True,31,3204,0.03254253938719002,0.3,24,24.518474386971867
Italy,13,8,30,29.0,1,0.0,6,0,F,False,False,False,True,21,2852,1.2025045605214426,1.1399585966418555,4,54.0
United_States,10,8,5,5.0,0,0.0,1,0,M,False,False,False,True,691,2852,0.1,0.2,18,59.57722274315241
France,12,8,46,34.0,0,0.0,0,0,F,True,True,False,True,141,3201,0.1,0.06730230928247842,13,90.89082809827553
Germany,29,71,5,1.0,0,0.0,36,6,M,True,False,True,True,255,2857,1.266656148176496,0.2,38,22.483327001804685
France,10,8,1,36.0,0,0.0,3,0,F,False,False,False,True,708,3204,0.5661562494710127,0.13802492010175876,14,135.15880098992403
United_States,10,8,0,5.0,0,0.0,6,0,F,True,False,True,True,703,3199,0.7480091687992819,0.8738624747585959,17,69.50154229153476
France,10,8,7,43.0,0,0.0,0,0,F,True,False,True,True,701,3197,0.3,0.3,10,85.49023777589707
United_Kingdom,11,8,0,8.0,0,0.0,3,0,F,True,False,True,True,174,3200,0.1,0.2,18,78.0
United_Kingdom,10,8,7,10.0,0,0.0,4,1,F,True,False,True,True,522,2858,0.2,0.8036312213559023,21,8.442126439252922
Germany,11,8,3,1.0,0,0.0,0,0,M,True,True,False,True,601,3198,0.3,0.33299578502850663,26,17.525366244621882
United_States,10,8,8,5.0,0,0.0,0,0,M,False,False,False,True,614,3199,0.6841504168577676,0.1,23,162.0
Germany,10,8,6,1.0,0,0.0,0,0,M,True,False,True,True,129,2859,0.0035091181915874754,0.038882359625726635,19,19.286352980859043
Germany,10,8,1,1.0,0,0.0,4,2,F,False,False,False,True,403,3205,0.2,0.2,23,21.391660550070302
United_States,10,8,14,4.0,0,0.0,6,0,M,True,False,True,True,684,2853,0.2,0.4390613824205319,17,70.28340628660888
United_Kingdom,10,11,36,4.0,0,0.0,2,1,F,True,False,True,True,154,2854,0.1,0.7211664463407275,20,19.070855623757318
France,11,9,1,36.0,0,0.0,5,0,F,False,False,False,True,234,2853,0.3618438596397699,0.2338516348902545,16,118.19841338407018
United_Kingdom,10,8,12,6.0,0,0.0,15,0,F,False,False,False,True,704,3200,0.7248658962187182,0.02912851503096258,22,9.961057180914091
United_Kingdom,10,8,33,7.0,0,0.0,1,0,F,True,True,False,True,566,3195,0.3,0.3,24,10.52167952648158
France,13,8,85,35.0,0,0.0,66,0,F,True,True,False,True,23,3198,0.1,0.1,17,114.84814455700844
United_Kingdom,10,15,1,6.0,0,0.0,6,2,M,False,False,False,True,12,3195,0.3,0.4700662392178689,20,10.93169416384038
Germany,12,8,177,2.0,0,0.0,6,5,F,True,False,True,True,15,3197,0.2,0.3,29,27.769729165190927
Italy,13,8,0,28.0,5,100.0,0,0,M,False,False,False,True,13,2857,99.8675157280308,4.481914746006955,53,27.0
France,10,8,3,41.0,0,0.0,1,0,M,True,False,True,True,470,3197,0.2,0.7817711691513145,15,129.1366900568586
Germany,11,8,4,1.0,0,0.0,7,0,F,False,False,False,True,550,2858,0.2,0.3,27,21.836179720211792
Spain,16,12,62,16.0,0,0.0,226,12,F,True,False,True,False,12,3195,0.2,0.07648541441137162,7,70.88189127157617
United_States,12,8,291,5.0,0,0.0,95,0,F,False,False,False,True,85,2852,0.7909296863086195,0.3055853208517577,21,69.64664341240734
United_States,10,8,5,4.0,0,0.0,0,3,F,False,False,False,True,485,3205,0.3,0.9018012251876116,17,40.823484230069866
United_States,13,9,12,4.0,1,0.0,1,0,M,False,False,False,True,80,3204,0.3,0.4890853038800763,15,35.528198630737435
France,10,10,2,46.0,0,0.0,5,0,F,True,True,False,True,296,3205,0.4698062787207634,0.5606293574083114,14,125.66241010169678
Germany,10,8,4,0.0,0,0.0,0,0,M,True,False,True,True,228,2855,0.6404643373760145,0.3,29,23.55701930402081
France,12,8,0,42.0,0,0.0,18,0,F,False,False,False,True,696,2857,0.2048794451944396,0.2,16,104.07754877392554
United_States,61,8,5,4.0,63,98.0,3,0,M,False,False,False,True,293,3204,98.57634597627384,63.79616359085001,15,79.80404194503906
Germany,13,8,1,2.0,0,0.0,75,17,M,False,False,False,True,14,2857,0.1,0.08916632627307428,29,21.4183900984157
United_States,10,8,0,5.0,0,0.0,3,0,F,True,False,True,True,666,3201,0.09236014064702187,0.2,5,63.404901447891696
United_States,10,8,4,4.0,0,0.0,0,0,F,False,False,False,True,168,3197,-9.45530355582126,0.354351174064792,98,74.04829926753871
Spain,10,8,22,12.0,0,0.0,4,0,M,True,False,True,True,24,3204,0.5866971658321187,0.2,4,68.48628712719126
Spain,24,8,818,10.0,0,0.0,23,0,F,True,True,False,True,17,2854,0.3,0.13937964907252326,0,71.00652323999597
United_States,10,8,3,4.0,0,0.0,0,1,F,True,False,True,True,685,3200,0.3835349620417547,0.3,39,69.89074765183736
United_States,11,13,2,4.0,0,0.0,4,2,F,False,False,False,True,63,2855,0.6838784881373794,0.07955293364634447,24,65.32359193635243
Spain,10,8,11,13.0,0,0.0,37,0,F,False,False,False,True,702,3198,0.2,0.2,3,60.92602776304207
Italy,25,9,150,25.0,0,0.0,0,0,M,True,False,True,True,488,3205,0.3022029240345753,0.1751454221614435,60,67.3214930561972
France,10,11,4,42.0,0,0.0,1,0,F,False,False,False,True,265,2854,0.3567563953825396,0.2,14,135.08353376001213
Spain,10,9,14,13.0,0,0.0,0,1,M,True,False,True,True,229,2859,0.1,0.3,4,67.3612118452827
Germany,13,8,28,2.0,0,0.0,7,4,M,True,False,True,True,12,2857,0.2,0.12659816398750734,31,29.38406731909415
United_Kingdom,10,8,6,6.0,0,0.0,0,0,M,True,False,True,True,680,2857,1.098609570351846,0.15344205599397018,9,10.640278491512465
France,11,8,1,36.0,0,0.0,0,0,F,True,False,True,True,437,3197,1.0144955989755775,0.3,14,122.51393350192758
France,11,8,3,34.0,0,0.0,2,0,F,True,False,True,True,692,2857,1.0690146345086404,0.04266624703022437,13,114.37591300105501
France,20,9,52,41.0,7,85.0,1,4,F,True,False,True,True,46,3204,84.25274458164819,7.0622235442174395,11,129.68452302079842
Spain,10,9,5,13.0,0,0.0,7,0,F,True,False,True,True,20,2854,0.22181604053097745,0.3,0,88.81471498005456
France,13,8,0,36.0,3,0.0,0,0,M,True,False,True,False,524,3195,0.2747976889462322,2.5321445771127054,14,95.21436275177237
France,10,10,7,37.0,0,0.0,2,2,M,True,False,True,True,132,2858,0.29377833381784324,0.9882528157120154,15,158.01744020360655
France,10,8,2,36.0,0,0.0,22,1,F,False,False,False,True,593,3201,0.6324022268648795,0.2,15,110.48209731673289
France,20,10,1,37.0,13,76.0,0,5,M,False,False,False,False,11,3204,76.63971554432995,13.596918450151591,13,100.62290320478633
France,11,8,0,44.0,0,0.0,3,0,F,False,False,False,True,94,2857,0.2182648865723684,0.1,13,141.48876945674914
France,10,8,4,38.0,0,0.0,6,1,M,False,False,False,True,11,3197,0.1,0.5024718844493237,12,118.84002908201995
France,11,8,157,37.0,0,0.0,0,0,F,False,False,False,True,115,3197,0.3,1.935455718150856,14,80.88371443545527
United_Kingdom,11,8,0,11.0,0,0.0,32,1,F,False,False,False,True,644,2857,0.49483417628097603,0.5395238988037124,20,8.530336297352223
United_States,13,8,18,5.0,0,0.0,23,0,F,True,False,True,True,400,3205,0.1,0.2,11,59.893177640296805
Italy,10,8,4,27.0,0,0.0,1,0,F,False,False,False,True,169,3199,0.060426721515789615,0.3,55,63.498193497337546
Italy,39,8,1,30.0,19,100.0,0,0,F,True,False,True,True,11,2852,99.8,19.20828695111809,57,70.30316034538546
France,10,8,0,37.0,0,0.0,0,3,F,True,False,True,True,16,3203,1.2469521169861262,0.6443252506525782,14,157.35069934071478
France,13,10,3,38.0,0,0.0,0,0,F,True,False,True,True,498,2854,0.03418331230597666,0.1,12,148.14609201196618
Italy,10,8,4,24.0,0,0.0,0,0,F,False,False,False,True,573,2854,0.2,0.3967574202126151,67,93.0
United_Kingdom,10,8,12,10.0,0,0.0,0,0,F,False,False,False,True,196,3197,0.12697072860281033,1.2445853299003136,9,7.864371718876393
United_Kingdom,10,8,2,6.0,0,0.0,8,0,F,False,False,False,True,516,3196,1.2007682403298827,0.2,16,6.699667428295496
United_States,10,8,17,5.0,0,0.0,0,0,F,True,True,False,True,608,3205,0.3411053013768707,0.2,13,66.88836893928604
United_States,10,8,0,4.0,0,0.0,3,0,M,False,False,False,True,559,3203,0.1,0.1,33,75.89427976582469
Italy,20,8,0,27.0,6,100.0,0,0,F,True,False,True,True,11,3197,99.7,6.704069424489683,97,76.6038360562668
France,10,8,3,35.0,0,0.0,1,0,M,False,False,False,True,694,2855,0.1,0.1,14,88.44343046955063
Italy,10,9,20,27.0,0,0.0,0,1,M,False,False,False,True,17,3199,0.542333541888111,0.720464885480506,77,53.332053989506306
United_States,11,8,8,4.0,0,0.0,0,0,M,True,False,True,True,403,3198,0.3,0.1,16,65.40564597832724
Germany,10,8,9,1.0,0,0.0,0,0,F,True,False,True,True,590,2853,0.3,0.1,34,27.71181091059645
France,11,8,11,37.0,0,0.0,0,0,M,True,False,True,True,29,2859,0.5787185459323455,0.1,8,95.70682232177785
United_Kingdom,19,8,8,8.0,0,0.0,0,0,M,True,False,True,False,601,3201,1.28296976650978,0.2,29,14.408622824633609
Spain,10,8,5,12.0,0,0.0,0,0,F,True,False,True,True,700,3196,0.3,0.4427600355424211,4,57.83283227163947
United_States,10,8,8,4.0,0,0.0,0,0,M,False,False,False,True,15,3202,0.2,0.4460385411527571,97,68.93424309240743
Spain,10,9,5,14.0,0,0.0,2,0,M,True,False,True,True,205,3196,0.3,0.3,5,67.42178074685455
France,10,8,8,38.0,0,0.0,0,0,F,True,False,True,True,262,2858,0.1,0.22509443545165128,14,121.16525842645939
Italy,10,8,1,28.0,0,0.0,4,0,F,False,False,False,True,347,3195,0.3,0.3,67,98.12598055024867
United_States,11,9,4,4.0,0,0.0,0,0,M,False,False,False,True,702,3198,0.9946980504590754,0.7059668687747106,40,73.4504438742806
Italy,17,9,2,27.0,7,100.0,24,4,F,True,True,False,True,12,3197,99.84367713424031,7.834240410530818,55,91.20165603079384
France,11,8,52,37.0,0,0.0,0,0,M,True,False,True,True,59,2854,0.2,0.3316476010186599,12,128.77640755602528
Spain,10,8,6,13.0,0,0.0,2,0,F,False,False,False,True,14,3200,0.2,0.8659916946381905,3,77.08091851994344
Germany,10,8,7,1.0,0,0.0,0,0,M,True,False,True,True,595,3201,0.1,0.573213421585776,39,24.123885994811793
Italy,10,8,17,26.0,0,0.0,3,0,M,True,False,True,True,683,2858,0.2,0.3,27,52.30697618438569
Germany,10,8,7,1.0,0,0.0,2,0,F,True,False,True,True,703,3201,0.6107845822554953,0.3,23,24.270319574099076
France,12,10,8,41.0,0,0.0,5,1,F,True,False,True,False,336,2858,0.6647019116538211,0.7545409215175353,15,133.17102806638547
United_Kingdom,10,8,0,9.0,0,0.0,3,0,M,True,True,False,True,669,2859,0.5531528796363094,0.12464901244933214,16,8.568526605133972
United_States,11,8,11,4.0,0,0.0,0,0,F,True,False,True,True,361,2858,0.1,0.1,88,63.02395780416196
France,10,12,6,40.0,0,0.0,0,0,F,True,True,False,True,569,2856,0.1,0.1,14,50.990397460343004
France,10,8,3,38.0,0,0.0,0,0,M,True,False,True,True,697,3200,0.15428513509827546,1.4961086496487466,10,123.68621612836398
United_Kingdom,10,9,2,8.0,0,0.0,6,0,M,True,False,True,True,98,2856,0.2,0.8965200923611324,9,64.0
Spain,10,8,10,13.0,0,0.0,18,1,F,True,False,True,True,12,2859,0.3,1.0636607356624554,2,64.70242473743485
Italy,13,8,0,26.0,6,100.0,0,0,M,True,False,True,True,11,2859,99.71627160742722,6.721613928648994,82,106.0
France,10,8,13,39.0,0,0.0,0,0,M,False,False,False,True,29,2856,0.2,0.3,13,124.75586949050071
United_Kingdom,10,8,24,4.0,0,0.0,1,0,F,True,False,True,True,229,2854,0.9425005644844592,1.0261662088936905,19,10.553768795212124
United_Kingdom,21,11,40,12.0,0,0.0,476,30,F,True,False,True,True,11,3203,0.2,0.21428751638259,21,10.877246452764702
France,11,9,75,33.0,0,0.0,33,2,M,True,False,True,True,26,2857,0.418348118705516,0.06070768142822549,16,124.61270970677245
France,14,9,1,34.0,0,0.0,3,1,F,True,True,False,True,186,3204,0.7868245925589429,0.1,16,90.67827097363737
United_States,10,8,5,4.0,0,0.0,0,0,F,True,False,True,True,554,3204,0.1,0.8539612787059296,27,21.0
France,10,8,3,40.0,0,0.0,0,0,F,True,False,True,True,118,2857,0.3,0.2,16,93.05749380448785
Germany,12,9,3,1.0,0,0.0,4,4,M,False,False,False,True,11,3205,0.3,0.2,26,21.183115024649297
Spain,10,8,12,16.0,0,0.0,0,0,M,True,False,True,True,192,3205,0.16157335054434613,0.3,2,70.14049652156721
United_States,10,8,5,4.0,0,0.0,7,0,F,False,False,False,True,706,3202,0.3,0.5346638067175246,32,49.73021845209719
United_States,10,8,17,5.0,0,0.0,0,0,F,False,False,False,True,518,3205,0.13472775235944498,0.012771387687953913,14,57.18821718939601
United_States,10,8,0,5.0,0,0.0,5,0,F,False,False,False,True,547,2853,0.9919860819277914,0.3186788224469532,4,49.27899691817919
Spain,10,8,4,15.0,0,0.0,3,3,M,True,True,False,True,75,2853,0.2,0.2,99,80.58352779717235
United_States,38,8,7,4.0,6,0.0,0,0,M,True,False,True,False,677,3205,0.1,5.8361577496388435,6,67.57821229279483
Italy,37,8,0,28.0,9,100.0,0,0,M,True,False,True,False,301,3203,99.75180941791706,9.429449159975329,67,85.31761338462259
Germany,11,8,0,2.0,2,0.0,13,0,F,True,False,True,True,252,3203,0.1,1.2962481846989422,33,22.1972175251219
United_States,13,8,7,4.0,0,0.0,3,1,F,False,False,False,True,168,3195,0.3,0.2458216392428056,91,46.08136305414978
United_States,10,8,4,3.0,0,0.0,0,0,F,False,False,False,True,704,3200,0.6524810112883189,0.1,15,54.37802912783949
Germany,11,10,37,1.0,0,0.0,7,1,M,False,False,False,True,11,2856,0.3,0.4444522496696605,25,22.099942800818543
France,18,22,189,38.0,0,0.0,1,3,M,True,False,True,True,11,2857,0.2,0.3035236453041872,12,98.38045916817454
Germany,12,8,6,2.0,0,0.0,4,4,M,False,False,False,True,332,3200,0.641931200764224,0.3,38,23.73410556050092
United_States,10,8,28,4.0,0,0.0,6,0,M,False,False,False,True,356,3205,0.1,0.3,30,85.84587710833449
Italy,10,8,0,28.0,0,0.0,4,0,M,True,True,False,True,35,3202,0.3832579158238513,0.3,62,73.02230373808648
Germany,10,8,41,0.0,0,0.0,0,0,M,True,False,True,True,605,3201,0.14156160185170374,0.2,36,20.827844566911544
United_States,10,8,4,4.0,0,0.0,0,0,M,False,False,False,True,709,3205,0.2617653007622288,0.9650444136601164,18,78.27105251529659
Germany,12,8,0,1.0,0,0.0,0,7,F,False,False,False,True,342,3202,0.3,0.1,24,25.6686728539935
United_States,10,8,2,5.0,0,0.0,22,0,M,False,False,False,True,644,2856,0.6774027195992781,0.1963215990380958,12,72.97465779138862
France,14,8,0,44.0,2,0.0,46,0,F,False,False,False,True,595,3197,0.2,1.028565005428292,14,124.0
United_States,12,8,1,5.0,0,0.0,0,4,F,False,False,False,True,385,2853,0.3,0.4932200667969877,10,59.02549027753175
Italy,10,8,3,25.0,0,0.0,0,0,F,True,False,True,True,145,2853,0.2290214293992614,0.2,71,75.33680026347204
United_States,13,8,64,3.0,0,0.0,30,0,M,True,False,True,True,560,3198,0.1,1.3536960434779386,99,75.31771303202646
United_Kingdom,12,8,4,5.0,0,0.0,41,16,M,False,False,False,True,31,3200,0.443558693350055,0.1,13,6.658894664569962
United_States,10,8,8,3.0,0,0.0,4,0,M,True,False,True,True,145,3201,0.1,0.5174600556767868,98,84.0
United_States,10,8,9,4.0,0,0.0,2,0,F,False,False,False,True,282,2852,0.6551554600650772,0.2,5,51.63315382964715
United_States,10,8,0,4.0,0,0.0,0,5,F,False,False,False,True,378,3200,0.3,0.3933626546331189,7,65.52693059135304
Germany,12,8,3,1.0,0,0.0,6,1,M,True,True,False,True,305,3205,0.2,0.005481092759169404,27,21.527557428338696
Germany,10,8,4,2.0,0,0.0,0,0,F,True,False,True,True,46,2854,0.9682513509595276,0.3,28,25.444043556312756
United_States,12,9,5,4.0,0,0.0,6,0,F,True,False,True,True,397,3198,0.2146033564051668,0.3,21,68.88369501896847
United_Kingdom,10,8,4,9.0,0,0.0,4,0,F,True,False,True,True,17,3197,0.1,0.5787000189331468,33,2.042458026224744
